File;Incident ID;Incident Date;State;City Or County;Address;Victims Killed;Victims Injured;Total Victims;Suspects Killed;Suspects Injured;Suspects Arrested;Business/Location Name;FIPS;County;LZIP;Population;Crime Rate;Unemployment;PopulrVoteParty;Cost of Living;Median Income;Diversity Rank (Race);Diversity Rank (Gender)
MS;2325328;2022-06-08T00:00:00Z;Arizona;Yuma;1500 block of S 4th Ave;0;4;4;0;0;0;;4027;Yuma County;85364.0;207842.0;21/1000;14.35%;D;$77645.14;$51688.37;3011.0;2900.0
MS;2324475;2022-06-07T00:00:00Z;Illinois;Chicago;1223 S Lawndale Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2324435;2022-06-07T00:00:00Z;Maryland;Baltimore;5500 block of Plainfield Ave;2;2;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;2323642;2022-06-07T00:00:00Z;Virginia;Portsmouth;1628 Maple Ave;4;0;4;0;0;1;;51740;Portsmouth city;23702.0;97029.0;64/1000;4.02%;D;$76450.39;$63014.26;2209.0;2175.0
MS;2324496;2022-06-07T00:00:00Z;Illinois;Chicago;13000 block of S Champlain Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2321772;2022-06-05T00:00:00Z;Michigan;Saginaw;300 block of S 11th St;3;1;4;0;1;1;;26145;Saginaw County;48604.0;188330.0;24/1000;5.90%;D;$67367.24;$62738.04;2944.0;2894.0
MS;2321440;2022-06-05T00:00:00Z;Arizona;Mesa;1457 W Southern Ave;2;2;4;0;0;3;;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
MS;2321532;2022-06-05T00:00:00Z;Tennessee;Chattanooga;2125 McCallie Ave;2;11;13;0;1;3;;47065;Hamilton County;37350.0;374682.0;42/1000;3.55%;R;$67642.90;$77019.14;2792.0;2872.0
MS;2321693;2022-06-05T00:00:00Z;Michigan;Grand Rapids;Pearl St NW and Ottawa Ave NW;1;3;4;0;0;1;;26081;Kent County;49506.0;659083.0;22/1000;3.62%;D;$74072.10;$79253.52;3069.0;3073.0
MS;2322804;2022-06-05T00:00:00Z;South Carolina;Andrews;3000 block of County Line Road;0;5;5;0;0;0;;45043;Georgetown County;29440.0;64722.0;33/1000;3.88%;R;$63417.92;$64465.16;2215.0;1847.0
MS;2321193;2022-06-04T00:00:00Z;Michigan;Ecorse;3800 block of W Jefferson Ave;0;4;4;0;0;0;;26163;Wayne County;48134.0;1757043.0;42/1000;4.86%;D;$70843.33;$62254.41;3127.0;3124.0
MS;2320673;2022-06-04T00:00:00Z;Texas;El Paso (Socorro);10851 Thunder Rd;0;5;5;0;0;0;;48141;El Paso County;79928.0;868763.0;20/1000;4.44%;R;$60444.22;$53818.01;3106.0;3094.0
MS;2321266;2022-06-04T00:00:00Z;Pennsylvania;Philadelphia;200 block of South St;2;10;12;1;1;4;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;2321500;2022-06-04T00:00:00Z;Georgia;Macon;300 block of Jones Ave;2;2;4;0;0;0;;13021;Bibb County;31217.0;156197.0;58/1000;3.88%;D;$63704.99;$57824.68;2778.0;2638.0
MS;2320618;2022-06-04T00:00:00Z;Arizona;Phoenix;N 10th Ave and W Hatcher Rd;1;8;9;0;0;0;;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
MS;2321593;2022-06-04T00:00:00Z;South Carolina;Summerton;4193 St Paul Rd;1;7;8;0;0;6;;45027;Clarendon County;29102.0;30913.0;38/1000;4.26%;R;$55388.16;$55169.31;1923.0;1359.0
MS;2321698;2022-06-04T00:00:00Z;New York;Hempstead;77 Terrace Ave;1;3;4;0;0;0;;36059;Nassau County;11572.0;1383726.0;11/1000;2.96%;D;$126531.71;$139281.77;3092.0;3092.0
MS;2320361;2022-06-03T00:00:00Z;Virginia;Chester;10960 block of Stepney Rd;1;5;6;0;0;0;;51041;Chesterfield County;23832.0;378408.0;19/1000;2.88%;D;$87552.34;$98285.73;2761.0;2860.0
MS;2320862;2022-06-03T00:00:00Z;Nebraska;Omaha;2931 T St;1;3;4;0;0;0;;31055;Douglas County;68010.0;586327.0;35/1000;2.73%;R;$81031.30;$86290.35;3033.0;3041.0
MS;2319567;2022-06-02T00:00:00Z;Texas;Centerville;1696 TX-7 W;5;0;5;1;0;0;;48289;Leon County;75855.0;16209.0;16/1000;5.47%;R;$61815.62;$58706.73;984.0;1762.0
MS;2318310;2022-06-01T00:00:00Z;Oklahoma;Tulsa;6161 S Yale Ave;4;0;4;1;0;0;;40143;Tulsa County;74047.0;677358.0;51/1000;3.12%;R;$72756.91;$72560.66;2762.0;3024.0
MS;2318046;2022-05-31T00:00:00Z;Texas;Waco;1900 block of Preston St;0;4;4;0;0;2;;48309;McLennan County;76704.0;266836.0;31/1000;3.71%;R;$65655.03;$64409.72;3002.0;2983.0
MS;2316616;2022-05-30T00:00:00Z;Michigan;Benton Harbor;999 Pipestone St;1;6;7;0;0;1;;26021;Berrien County;49107.0;152900.0;28/1000;4.78%;D;$70032.04;$66206.66;2828.0;2903.0
MS;2315903;2022-05-30T00:00:00Z;Pennsylvania;Philadelphia;N Delaware Ave and E Tioga St;2;2;4;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;2317016;2022-05-30T00:00:00Z;South Carolina;Charleston;America St and South St;0;9;9;0;0;1;;45019;Charleston County;29466.0;419279.0;32/1000;2.84%;R;$76756.43;$86572.73;2926.0;2929.0
MS;2315150;2022-05-29T00:00:00Z;Oklahoma;Taft;104 Elm St;1;7;8;0;0;3;;40101;Muskogee County;74403.0;66354.0;35/1000;3.58%;R;$67749.05;$56736.25;2376.0;2553.0
MS;2316364;2022-05-29T00:00:00Z;Texas;Houston;11654 Walnut Dale Ct;0;4;4;0;0;0;;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
MS;2315892;2022-05-29T00:00:00Z;Illinois;Chicago;4400 block of W Walton St;1;3;4;0;1;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2315605;2022-05-29T00:00:00Z;Arizona;Phoenix;N 58th St and W Windsor Ave;1;5;6;0;0;1;;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
MS;2315074;2022-05-29T00:00:00Z;Illinois;Chicago;800 block of S Karlov Ave;0;5;5;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2315361;2022-05-29T00:00:00Z;Nevada;Henderson;I-11 and Horizon Dr;0;7;7;0;1;3;;32003;Clark County;89018.0;2322985.0;33/1000;6.39%;D;$75364.63;$71994.88;3102.0;3117.0
MS;2314991;2022-05-28T00:00:00Z;Tennessee;Chattanooga;100 block of Cherry St;0;6;6;0;0;2;;47065;Hamilton County;37350.0;374682.0;42/1000;3.55%;R;$67642.90;$77019.14;2792.0;2872.0
MS;2315338;2022-05-28T00:00:00Z;California;Fresno;2233 N 1st St;1;3;4;0;0;0;;6019;Fresno County;93210.0;1015190.0;38/1000;6.81%;D;$71319.43;$62295.48;3119.0;3108.0
MS;2315417;2022-05-28T00:00:00Z;Florida;Malabar;2500 block of Billie Ln;0;4;4;0;0;0;;12009;Brevard County;32905.0;630693.0;28/1000;2.93%;R;$73141.42;$73043.27;2832.0;2976.0
MS;2315190;2022-05-28T00:00:00Z;Colorado;Colorado Springs;3800 block of E Pikes Pike Ave;1;3;4;0;0;0;;8041;El Paso County;80831.0;740567.0;31/1000;3.36%;D;$81770.59;$84155.59;2997.0;3072.0
MS;2315333;2022-05-28T00:00:00Z;California;Merced;2600 block of Cowden Ave;1;3;4;0;0;0;;6047;Merced County;95341.0;290014.0;32/1000;8.32%;D;$76237.20;$60450.28;3046.0;2984.0
MS;2314951;2022-05-28T00:00:00Z;Tennessee;Memphis;Chelsea Ave and Peres Ave;0;4;4;0;0;0;;47157;Shelby County;38106.0;916371.0;61/1000;4.73%;R;$65028.53;$67305.37;3104.0;3095.0
MS;2313970;2022-05-27T00:00:00Z;Michigan;Stanwood;10711 185th Ave;4;0;4;0;1;1;;26107;Mecosta County;49307.0;40720.0;23/1000;5.87%;D;$62262.64;$60605.33;2024.0;1783.0
MS;2313988;2022-05-27T00:00:00Z;Alabama;Anniston;1204 Front St;0;6;6;0;0;0;;1015;Calhoun County;36201.0;115788.0;41/1000;3.13%;R;$67521.60;$60733.68;2774.0;2612.0
MS;2312678;2022-05-25T00:00:00Z;Pennsylvania;Philadelphia;3500 block of Fairmount Ave;0;4;4;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;2310278;2022-05-24T00:00:00Z;Texas;Uvalde;715 Old Carrizo Rd;21;17;38;1;0;0;;48463;Uvalde County;78881.0;24940.0;34/1000;4.57%;R;$58061.36;$53047.89;2212.0;1969.0
MS;2309711;2022-05-23T00:00:00Z;South Carolina;North Charleston;7550 Dorchester Rd;0;5;5;0;0;0;;45019;Charleston County;29466.0;419279.0;32/1000;2.84%;R;$76756.43;$86572.73;2926.0;2929.0
MS;2311123;2022-05-23T00:00:00Z;Ohio;Cleveland;1032 Hartley Rd;0;5;5;0;0;0;;39035;Cuyahoga County;44141.0;1236041.0;33/1000;5.14%;R;$66327.70;$70358.12;3117.0;3106.0
MS;2308096;2022-05-21T00:00:00Z;Indiana;Goshen;1204 Rosemare Ct;1;3;4;1;0;0;;18039;Elkhart County;46514.0;206890.0;22/1000;2.57%;R;$71092.78;$69381.61;2733.0;2781.0
MS;2308395;2022-05-21T00:00:00Z;Washington;Tacoma;S Yakima Ave and S 56th St;0;4;4;0;0;1;;53053;Pierce County;98444.0;927380.0;41/1000;5.43%;D;$87294.83;$86636.39;3008.0;3101.0
MS;2308017;2022-05-20T00:00:00Z;California;Highland;3606 Highland Ave;1;8;9;0;0;2;;6071;San Bernardino County;92407.0;2193656.0;30/1000;4.27%;D;$79731.27;$72070.87;3126.0;3123.0
MS;2307631;2022-05-20T00:00:00Z;Florida;Kissimmee;2331 Old Dixie Hwy;1;3;4;0;0;0;;12097;Osceola County;34769.0;422545.0;23/1000;3.51%;R;$78509.34;$58911.06;2929.0;2905.0
MS;2307813;2022-05-20T00:00:00Z;Louisiana;New Orleans;St. Claude Ave and Forstall St;1;3;4;0;0;0;;22071;Orleans Parish;70113.0;369749.0;55/1000;4.69%;R;$74320.90;$62954.70;2900.0;2920.0
MS;2307044;2022-05-19T00:00:00Z;Illinois;Chicago;800 block of N State St;2;7;9;0;0;3;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2306277;2022-05-18T00:00:00Z;Pennsylvania;Philadelphia;1500 block of Bouvier St;0;5;5;0;0;1;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;2305208;2022-05-17T00:00:00Z;California;Palo Alto (East Palo Alto);2500 block of Fordham St;1;3;4;0;0;4;;6081;San Mateo County;94080.0;729181.0;23/1000;2.48%;D;$167022.47;$145687.11;3070.0;3040.0
MS;2302847;2022-05-15T00:00:00Z;California;Laguna Woods;24301 El Toro Rd;1;5;6;0;0;1;;6059;Orange County;92675.0;3151184.0;23/1000;3.27%;D;$111909.21;$104789.65;3130.0;3128.0
MS;2303130;2022-05-15T00:00:00Z;North Carolina;Winston Salem (Winston-salem);2000 block of 25th St;0;7;7;0;0;0;;37067;Forsyth County;27101.0;389157.0;45/1000;3.85%;D;$67151.36;$69169.05;2855.0;2945.0
MS;2304029;2022-05-15T00:00:00Z;North Carolina;Elizabeth City;901 S Martin Luther King Jr Dr;0;4;4;0;0;0;;37139;Pasquotank County;27909.0;40938.0;32/1000;4.66%;D;$71741.68;$68019.01;1046.0;1682.0
MS;2302740;2022-05-15T00:00:00Z;Texas;Houston;8729 Airline Dr;2;3;5;0;0;0;;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
MS;2303337;2022-05-15T00:00:00Z;Texas;Amarillo;1003 N Fillmore St;1;4;5;0;0;0;;48375;Potter County;79106.0;115645.0;53/1000;3.31%;R;$65517.05;$54113.73;2539.0;2652.0
MS;2301751;2022-05-14T00:00:00Z;New York;Buffalo;1275 Jefferson Ave;10;3;13;0;0;1;;36029;Erie County;14224.0;950312.0;27/1000;3.72%;D;$80310.56;$80262.88;3053.0;3062.0
MS;2354757;2022-05-13T00:00:00Z;Louisiana;Napoleonville;;0;5;5;0;0;1;;22007;Assumption Parish;70341.0;20604.0;16/1000;4.81%;R;$66504.98;$61636.26;1574.0;1230.0
MS;2301494;2022-05-13T00:00:00Z;Wisconsin;Milwaukee;Water St and Juneau Ave;0;11;11;0;5;11;;55079;Milwaukee County;53227.0;918661.0;50/1000;3.82%;D;$72420.60;$66745.75;3084.0;3091.0
MS;2300713;2022-05-12T00:00:00Z;Arkansas;Hot Springs National Park (Hot Springs);134 Convention Blvd;1;3;4;0;1;1;;5051;Garland County;71913.0;100089.0;53/1000;3.96%;R;$66832.84;$60081.64;2068.0;2498.0
MS;2299660;2022-05-11T00:00:00Z;Illinois;Chicago;6800 block of S Ashland Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2299126;2022-05-11T00:00:00Z;Indiana;Indianapolis;701 Canal Walk;0;5;5;0;0;2;;18097;Marion County;46224.0;969466.0;58/1000;3.26%;R;$75675.02;$64359.40;3054.0;3067.0
MS;2299793;2022-05-11T00:00:00Z;Missouri;St Louis;5000 block of N Kingshighway Blvd;1;3;4;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;2300830;2022-05-11T00:00:00Z;New Jersey;Paterson;36 Essex St;1;4;5;0;0;0;;34031;Passaic County;7456.0;513936.0;20/1000;4.80%;D;$91901.81;$84069.33;3035.0;3031.0
MS;2299176;2022-05-10T00:00:00Z;Texas;Brookshire;Purdy and 4th St;1;3;4;0;0;0;;48473;Waller County;77423.0;61894.0;14/1000;4.49%;R;$71875.75;$75866.02;1735.0;1842.0
MS;2298872;2022-05-10T00:00:00Z;Maryland;Baltimore;2800 block of Boarman Ave;0;5;5;0;0;1;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;2298836;2022-05-10T00:00:00Z;Illinois;Chicago;4800 block of S Ada St;1;4;5;0;0;1;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2299407;2022-05-10T00:00:00Z;Illinois;Chicago;6400 block of S Richards Dr;0;6;6;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2298519;2022-05-10T00:00:00Z;Pennsylvania;Philadelphia;Allegheny Ave and G St;0;4;4;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;2298591;2022-05-10T00:00:00Z;Maryland;Baltimore;700 block of N Rose St;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;2297823;2022-05-09T00:00:00Z;Michigan;Detroit;12600 block of McCoy Cir;0;4;4;0;0;2;;26163;Wayne County;48134.0;1757043.0;42/1000;4.86%;D;$70843.33;$62254.41;3127.0;3124.0
MS;2298092;2022-05-09T00:00:00Z;Alabama;Tuscaloosa;4420 21st St;0;5;5;0;0;1;;1125;Tuscaloosa County;35476.0;236780.0;31/1000;2.59%;R;$73247.67;$70579.91;2909.0;2810.0
MS;2297261;2022-05-08T00:00:00Z;Georgia;Clarkston;6500 block of Old Hampton Dr;3;3;6;0;0;2;;13089;DeKalb County;30034.0;762820.0;50/1000;3.24%;D;$76966.27;$79286.38;3032.0;3004.0
MS;2296224;2022-05-07T00:00:00Z;Florida;Miami;NW 37th St and NW 32nd Ave;0;4;4;0;0;0;;12086;Miami-Dade County;33030.0;2673837.0;42/1000;2.70%;R;$84609.15;$59423.45;3129.0;3121.0
MS;2296191;2022-05-07T00:00:00Z;Kentucky;Lexington;1560 LaSalle Rd;2;3;5;0;0;0;;21067;Fayette County;40504.0;320347.0;47/1000;3.17%;R;$74767.81;$79075.88;2738.0;2855.0
MS;2296808;2022-05-07T00:00:00Z;Texas;Garland;800 block of Magnolia Dr;2;2;4;0;0;1;;48113;Dallas County;75146.0;2600840.0;36/1000;3.85%;R;$72227.78;$68960.61;3125.0;3129.0
MS;2296037;2022-05-06T00:00:00Z;Louisiana;New Orleans;4800 block of Alcee Fortier Blvd;2;4;6;0;0;1;;22071;Orleans Parish;70113.0;369749.0;55/1000;4.69%;R;$74320.90;$62954.70;2900.0;2920.0
MS;2296064;2022-05-05T00:00:00Z;Washington;Sunnyside;613 S 6th St;0;5;5;0;0;1;;53077;Yakima County;98902.0;257001.0;38/1000;6.84%;D;$72629.22;$60888.73;3042.0;2993.0
MS;2294515;2022-05-03T00:00:00Z;Kansas;Cowley (county);;0;4;4;0;0;0;;20035;Cowley County;67146.0;34453.0;35/1000;3.05%;R;$63393.37;$63373.65;759.0;1966.0
MS;2293603;2022-05-03T00:00:00Z;Louisiana;Baton Rouge;2100 block of North 39th St;0;5;5;0;0;0;;22033;East Baton Rouge Parish;71306.0;450544.0;47/1000;3.58%;R;$74028.10;$76136.07;3048.0;2973.0
MS;2294477;2022-05-03T00:00:00Z;Texas;Beaumont;3580 S Martin Luther King Jr Pkwy;0;5;5;0;0;0;;48245;Jefferson County;77706.0;250830.0;41/1000;6.63%;R;$61601.18;$64599.68;2961.0;2952.0
MS;2292613;2022-05-01T00:00:00Z;South Carolina;North Charleston;US-52 and Ashley Phosphate Rd;1;3;4;0;0;1;;45019;Charleston County;29466.0;419279.0;32/1000;2.84%;R;$76756.43;$86572.73;2926.0;2929.0
MS;2291578;2022-05-01T00:00:00Z;Ohio;Springfield;Clifton Ave and Rice St;1;4;5;0;0;0;;39023;Clark County;45505.0;134831.0;43/1000;4.27%;R;$64205.54;$64998.09;2674.0;2623.0
MS;2292452;2022-05-01T00:00:00Z;Florida;Tarpon Springs;Safford Ave and Boyer St;0;6;6;0;0;0;;12103;Pinellas County;33770.0;961739.0;38/1000;2.72%;R;$76608.95;$74353.50;2972.0;3027.0
MS;2291712;2022-05-01T00:00:00Z;Louisiana;Lafayette;500 Jefferson St;0;11;11;0;1;1;;22055;Lafayette Parish;70501.0;247866.0;40/1000;3.26%;R;$71995.50;$75862.94;2834.0;2731.0
MS;2291618;2022-04-30T00:00:00Z;Georgia;Atlanta;445 Cleveland Ave SE;0;4;4;1;0;0;;13121;Fulton County;30268.0;1074634.0;51/1000;3.28%;D;$79612.86;$98122.47;3063.0;3057.0
MS;2291470;2022-04-30T00:00:00Z;Mississippi;Jackson;1207 Mississippi Street;0;5;5;1;0;2;;28049;Hinds County;39209.0;217730.0;48/1000;4.10%;R;$68369.94;$58186.13;3015.0;2937.0
MS;2291185;2022-04-29T00:00:00Z;Tennessee;Jackson;310 North Pkwy;2;2;4;0;0;1;;47113;Madison County;38301.0;99245.0;43/1000;3.55%;R;$64534.52;$59989.23;2039.0;2356.0
MS;2290903;2022-04-29T00:00:00Z;Louisiana;New Orleans;3201 Magazine St;0;6;6;0;0;1;;22071;Orleans Parish;70113.0;369749.0;55/1000;4.69%;R;$74320.90;$62954.70;2900.0;2920.0
MS;2291534;2022-04-29T00:00:00Z;Mississippi;Laurel;Ferrell St and Poplar Dr;0;4;4;0;0;1;;28067;Jones County;39440.0;66569.0;28/1000;4.31%;R;$59957.34;$54430.00;2207.0;2049.0
MS;2290026;2022-04-28T00:00:00Z;Alabama;Bessemer;1800 block of Berkley Ave;1;3;4;0;0;0;;1073;Jefferson County;35204.0;665409.0;47/1000;2.65%;R;$78158.24;$72559.63;3089.0;3042.0
MS;2288928;2022-04-27T00:00:00Z;Illinois;Chicago;4400 block of W Jackson Blvd;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2288842;2022-04-27T00:00:00Z;Mississippi;Biloxi;2688 Beach Blvd;4;0;4;0;0;0;;28047;Harrison County;39531.0;211044.0;45/1000;3.94%;R;$66114.61;$59113.35;2744.0;2769.0
MS;2289610;2022-04-27T00:00:00Z;Texas;San Antonio;3399 Wurzbach Rd;0;5;5;0;0;0;;48029;Bexar County;78109.0;2059530.0;50/1000;3.84%;R;$66248.04;$69862.16;3123.0;3122.0
MS;2289308;2022-04-27T00:00:00Z;Louisiana;Opelousas;700 block of Mia St;2;3;5;0;0;3;;22097;St. Landry Parish;70535.0;81773.0;42/1000;4.65%;R;$63977.10;$46306.77;2781.0;2522.0
MS;2289382;2022-04-27T00:00:00Z;Arizona;Phoenix;6719 W Thomas Rd;0;4;4;0;0;1;;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
MS;2287581;2022-04-25T00:00:00Z;Alabama;Birmingham;821 3rd Ave W;1;3;4;0;0;0;;1073;Jefferson County;35204.0;665409.0;47/1000;2.65%;R;$78158.24;$72559.63;3089.0;3042.0
MS;2286363;2022-04-24T00:00:00Z;South Carolina;Myrtle Beach;12th Ave N and Withers Alley;1;3;4;0;0;1;;45051;Horry County;29579.0;383101.0;43/1000;4.05%;R;$64484.49;$62654.87;2411.0;2764.0
MS;2286061;2022-04-24T00:00:00Z;Indiana;Lafayette;2905 Westchester Ln W;2;3;5;0;1;1;;18157;Tippecanoe County;47909.0;188717.0;26/1000;2.91%;R;$74132.98;$76715.20;2443.0;2505.0
MS;2285772;2022-04-23T00:00:00Z;Illinois;Chicago;2000 block of W 51st St;2;2;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;2285612;2022-04-23T00:00:00Z;North Carolina;Rocky Mount;1171 Jefferies Rd;0;4;4;0;0;1;;37065;Edgecombe County;27809.0;48301.0;36/1000;6.99%;D;$68458.89;$46212.30;2022.0;2032.0
MS;2285860;2022-04-23T00:00:00Z;Georgia;Atlanta;135 Andrew Young International Blvd NW;0;5;5;0;0;0;;13121;Fulton County;30268.0;1074634.0;51/1000;3.28%;D;$79612.86;$98122.47;3063.0;3057.0
MS;2286089;2022-04-23T00:00:00Z;California;San Bernardino;1036 W Highland Ave;1;4;5;0;0;0;;6071;San Bernardino County;92407.0;2193656.0;30/1000;4.27%;D;$79731.27;$72070.87;3126.0;3123.0
MS;2285158;2022-04-22T00:00:00Z;Virginia;Petersburg;200 block of Holly Hill Dr;1;5;6;0;0;0;;51730;Petersburg city;23803.0;33394.0;42/1000;5.98%;D;$73880.27;$48183.81;1470.0;1029.0
MS;2284819;2022-04-22T00:00:00Z;District of Columbia;Washington;2900 block of Van Ness St NW;0;4;4;1;0;0;;11001;District of Columbia;20011.0;671803.0;61/1000;4.91%;D;$120289.64;$116607.39;3077.0;3076.0
MS;2285242;2022-04-22T00:00:00Z;Ohio;Cincinnati;Kemper Ln and E McMillan St;0;4;4;0;0;0;;39061;Hamilton County;45215.0;825037.0;39/1000;3.73%;R;$68470.83;$79901.45;3068.0;3061.0
MS;2285267;2022-04-21T00:00:00Z;Arkansas;Mountain View;646 Northcutt Rd;4;0;4;0;0;1;;5137;Stone County;72680.0;12575.0;19/1000;4.34%;R;$59897.81;$50814.54;953.0;887.0
MS;2283535;2022-04-20T00:00:00Z;Minnesota;Duluth;715 E 12th St;4;0;4;1;0;0;;27137;St. Louis County;55804.0;199532.0;33/1000;3.38%;D;$77577.75;$78970.11;2932.0;2959.0
MS;2281171;2022-04-17T00:00:00Z;Pennsylvania;Philadelphia;2800 block of Orkney St;0;4;4;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;2280711;2022-04-17T00:00:00Z;Pennsylvania;Pittsburgh;900 Madison Ave;2;8;10;0;0;0;;42003;Allegheny County;15132.0;1233253.0;24/1000;4.39%;D;$72874.88;$87770.01;3081.0;3084.0
MS;2281541;2022-04-17T00:00:00Z;Oregon;Portland;16150 SE Stark St;1;3;4;0;0;0;;41051;Multnomah County;97030.0;795083.0;54/1000;4.08%;D;$96937.56;$89302.03;2883.0;3056.0
MS;2280875;2022-04-17T00:00:00Z;South Carolina;Furman;72 Ashley Circle Rd;0;9;9;0;0;0;;45049;Hampton County;29945.0;18113.0;37/1000;2.98%;R;$60740.86;$45242.98;1319.0;1405.0
MS;2281164;2022-04-17T00:00:00Z;California;Sacramento;7200 block of Franklin Blvd;1;3;4;0;0;1;;6067;Sacramento County;95608.0;1584169.0;30/1000;4.08%;D;$87804.62;$80903.63;3086.0;3113.0
MS;2281483;2022-04-17T00:00:00Z;Florida;Miami;15020 South River Dr;1;3;4;0;0;0;;12086;Miami-Dade County;33030.0;2673837.0;42/1000;2.70%;R;$84609.15;$59423.45;3129.0;3121.0
MS;2282256;2022-04-17T00:00:00Z;Louisiana;Baldwin;Rosebud Rd and Baptiste St;0;5;5;0;0;0;;22101;St. Mary Parish;70544.0;47789.0;45/1000;4.44%;R;$67584.05;$52235.67;2194.0;2039.0
MS;2280495;2022-04-16T00:00:00Z;Maryland;Baltimore;5300 block of Maple Ave;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;2280204;2022-04-16T00:00:00Z;South Carolina;Columbia;100 Columbiana Cir;0;9;9;0;0;3;;45079;Richland County;29203.0;421566.0;52/1000;3.38%;R;$70478.52;$75142.10;2964.0;2970.0
MS;2281244;2022-04-16T00:00:00Z;Nevada;North Las Vegas;4900 block of Support St;0;4;4;0;0;0;;32003;Clark County;89018.0;2322985.0;33/1000;6.39%;D;$75364.63;$71994.88;3102.0;3117.0
MS;2281410;2022-04-16T00:00:00Z;Texas;Daingerfield;FM 144 and Edwards Rd;1;6;7;0;0;0;;48343;Morris County;75638.0;12083.0;29/1000;6.68%;R;$61257.78;$54215.39;108.0;848.0
MS;2280017;2022-04-16T00:00:00Z;New York;Syracuse;300 block of S Clinton St;1;4;5;0;0;1;;36067;Onondaga County;13210.0;468249.0;24/1000;3.40%;D;$81556.12;$83348.50;2884.0;2982.0
MS;2280504;2022-04-15T00:00:00Z;California;Stockton;300 block of Coventry Dr;2;2;4;0;0;0;;6077;San Joaquin County;95242.0;793229.0;36/1000;5.54%;D;$80838.49;$74828.92;3078.0;3088.0
MS;2276339;2022-04-12T00:00:00Z;New York;Brooklyn;36th St and 4th Ave;0;10;10;0;0;1;;36047;Kings County;11208.0;2590516.0;21/1000;6.24%;D;$115425.65;$70138.38;3113.0;3126.0
MS;2277011;2022-04-12T00:00:00Z;New York;Bronx;2825 Olinville Ave;1;3;4;0;0;0;;36005;Bronx County;10456.0;1379946.0;22/1000;8.45%;D;$102815.48;$48566.82;3094.0;3118.0
