File,Incident ID,Incident Date,Day,Month,Year,State,City Or County,Address,Victims Killed,Victims Injured,Total Victims,Suspects Killed,Suspects Injured,Suspects Arrested,Business/Location Name,County
SS,2699904,2023-09-05T00:00:00Z,05,09,2023,Arizona,Phoenix,3000 N 19th Ave,0,0,0,0,0,1,Linda Abril Educational Academy,Maricopa County
SS,2698334,2023-09-02T00:00:00Z,02,09,2023,Tennessee,Nashville,2400 Blakemore Ave,0,0,0,0,0,0,Blair School of Music,Davidson County
SS,2696563,2023-09-01T00:00:00Z,01,09,2023,Indiana,Avon,7203 US-36,0,0,0,0,0,1,Avon Academy,Hendricks County
SS,2700684,2023-09-01T00:00:00Z,01,09,2023,Tennessee,Maryville,3741 E Lamar Alexander Pkwy,0,0,0,0,0,1,Heritage High School,Blount County
SS,2696482,2023-09-01T00:00:00Z,01,09,2023,South Carolina,Lexington,180 Midway Road,0,0,0,0,0,1,Midway Elementary School,Lexington County
SS,2696512,2023-09-01T00:00:00Z,01,09,2023,Florida,Tampa,5000 N Central Ave,0,0,0,0,0,1,Hillsborough High School,Hillsborough County
SS,2697408,2023-09-01T00:00:00Z,01,09,2023,Florida,Riverview,8538 Eagle Palm Dr,0,0,0,0,0,1,Spoto High School,Hillsborough County
SS,2696970,2023-09-01T00:00:00Z,01,09,2023,Louisiana,Port Allen,3553 Rosedale Rd,1,1,2,0,0,1,Port Allen High School / Guy Otwell Stadium,West Baton Rouge Parish
SS,2700889,2023-09-01T00:00:00Z,01,09,2023,Tennessee,Louisville,6000 Brownsboro Rd,0,0,0,0,0,1,Ballard High School,Blount County
SS,2696730,2023-08-31T00:00:00Z,31,08,2023,Texas,North Richland Hills,9200 Mid Cities Blvd,0,0,0,0,0,1,Birdville Fine Arts Athletics Complex,Tarrant County
SS,2695713,2023-08-31T00:00:00Z,31,08,2023,Georgia,Sharpsburg,400 Sharpsburg McCollum Rd,0,0,0,0,0,1,East Coweta High School,Coweta County
SS,2697273,2023-08-31T00:00:00Z,31,08,2023,California,Santa Monica,1900 Pico Blvd,0,0,0,0,0,1,Santa Monica College,Los Angeles County
SS,2696053,2023-08-30T00:00:00Z,30,08,2023,Texas,Temple,415 N 31st St,0,0,0,0,0,1,Temple High School,Bell County
SS,2695792,2023-08-30T00:00:00Z,30,08,2023,Nevada,Las Vegas,3800 E Harris Ave,0,0,0,0,0,1,Desert Pines High School,Clark County
SS,2694555,2023-08-30T00:00:00Z,30,08,2023,Alabama,Harvest,2680 Jeff Rd NW,0,0,0,0,0,1,Sparkman 9th Grade School,Madison County
SS,2695190,2023-08-30T00:00:00Z,30,08,2023,Arkansas,Fort Smith,2301 N B St,0,0,0,0,0,1,Northside High School,Sebastian County
SS,2694792,2023-08-29T00:00:00Z,29,08,2023,Georgia,Atlanta,211 Memorial Dr SE,0,0,0,0,0,0,Wesley International Academy,Fulton County
SS,2694853,2023-08-29T00:00:00Z,29,08,2023,Alaska,Anchorage,4025 E Northern Lights Blvd,0,0,0,0,0,0,Bettye Davis East Anchorage High School,County not found
SS,2692873,2023-08-28T00:00:00Z,28,08,2023,North Carolina,Chapel Hill,131 South Rd,1,0,1,0,0,1,UNC / Caudill Labs,Orange County
SS,2692924,2023-08-28T00:00:00Z,28,08,2023,North Carolina,Greensboro,409 Friendway Rd,0,0,0,0,0,1,Western Guilford High School,Guilford County
SS,2693383,2023-08-28T00:00:00Z,28,08,2023,Arizona,Phoenix,2620 E Liberty Ln,0,0,0,0,0,0,Kyrene de la Estrella Elementary School,Maricopa County
SS,2693380,2023-08-28T00:00:00Z,28,08,2023,Louisiana,Slidell,300 Spartan Dr,0,0,0,0,0,1,Salmen High School,St. Tammany Parish
SS,2691403,2023-08-25T00:00:00Z,25,08,2023,Alabama,Flomaton,21200 US-31,0,0,0,0,0,1,Flomaton High School,Escambia County
SS,2690672,2023-08-25T00:00:00Z,25,08,2023,Maryland,Hyattsville (Adelphi),8820 Riggs Rd,0,0,0,0,0,0,Sonia Sotomayor Middle School,County not found
SS,2691405,2023-08-25T00:00:00Z,25,08,2023,Florida,Lake City,469 SW Fighting Tiger Dr,0,0,0,0,0,2,Columbia High School,Columbia County
SS,2690422,2023-08-25T00:00:00Z,25,08,2023,Illinois,Cicero,5425 W 31st St,0,0,0,0,0,1,Columbus West Elementary School,Cook County
SS,2690901,2023-08-25T00:00:00Z,25,08,2023,Oklahoma,Choctaw,14300 NE 10th St,1,2,3,0,0,1,Bill Jensen Field / Choctaw High School,Oklahoma County
SS,2691101,2023-08-25T00:00:00Z,25,08,2023,North Carolina,Greensboro,1403 John W Mitchell Dr,0,1,1,0,0,1,NC A and T Student Center,Guilford County
SS,2691013,2023-08-25T00:00:00Z,25,08,2023,California,Los Angeles,300 E 53rd St,0,1,1,0,0,0,Dr Maya Angelou Community High School,Los Angeles County
SS,2691037,2023-08-25T00:00:00Z,25,08,2023,Alabama,Bessemer,4881 15th St Rd,0,0,0,0,0,1,Hueytown High School,Jefferson County
SS,2691167,2023-08-25T00:00:00Z,25,08,2023,Arizona,Goodyear,14802 W Wigwam Blvd,0,0,0,0,0,1,Millennium High School,Maricopa County
SS,2691086,2023-08-25T00:00:00Z,25,08,2023,Pennsylvania,Abington,900 Highland Ave,0,0,0,0,0,1,Abington High School,Montgomery County
SS,2691667,2023-08-25T00:00:00Z,25,08,2023,Oklahoma,Tulsa,1514 E Zion St,0,0,0,0,0,0,Booker T Washington High School,Tulsa County
SS,2693394,2023-08-25T00:00:00Z,25,08,2023,Ohio,Toledo,701 E Central Ave,0,0,0,0,0,2,Woodward High School,Lucas County
SS,2691060,2023-08-25T00:00:00Z,25,08,2023,South Carolina,Georgetown,2500 Anthuan Maybank Dr,0,0,0,0,0,1,Georgetown High School,Georgetown County
SS,2691614,2023-08-25T00:00:00Z,25,08,2023,Georgia,Columbus,400 4th St,0,0,0,0,0,3,A J Mc Clung Memorial Stadium,Muscogee County
SS,2690363,2023-08-24T00:00:00Z,24,08,2023,Indiana,Evansville,635 Lincoln Ave,0,0,0,0,0,1,Lincoln Elementary School,Vanderburgh County
SS,2690682,2023-08-24T00:00:00Z,24,08,2023,Arizona,Mesa,10045 E Madero Ave,0,0,0,0,0,1,Desert Ridge High School,Maricopa County
SS,2691265,2023-08-24T00:00:00Z,24,08,2023,Louisiana,Ville Platte,210 W Cotton St,0,0,0,0,0,0,Ville Platte High School,Evangeline Parish
SS,2689644,2023-08-24T00:00:00Z,24,08,2023,Georgia,Marietta,1171 Whitlock Ave NW,0,0,0,0,0,1,Marietta High School,Cobb County
SS,2688643,2023-08-23T00:00:00Z,23,08,2023,Tennessee,Clarksville,251 E Pine Mountain Rd,0,0,0,0,0,1,Kenwood High School,Montgomery County
SS,2689510,2023-08-23T00:00:00Z,23,08,2023,Texas,Lubbock,3211 47th St,0,0,0,0,0,0,Monterey High School,Lubbock County
SS,2688223,2023-08-22T00:00:00Z,22,08,2023,Texas,Seguin,215 Short Ave,0,0,0,0,0,0,Jefferson Elementary School,Guadalupe County
SS,2687858,2023-08-22T00:00:00Z,22,08,2023,Tennessee,Crossville,1219 Cook Rd,0,0,0,0,0,2,Stone Elementary School,Cumberland County
SS,2688269,2023-08-22T00:00:00Z,22,08,2023,North Carolina,Winston Salem (Winston-salem),1600 Brewer Rd,0,0,0,0,0,1,Parkland High School,Forsyth County
SS,2688410,2023-08-22T00:00:00Z,22,08,2023,Alabama,Huntsville,4900 Meridian St,0,0,0,0,2,2,Ernest L. Knight Complex,Madison County
SS,2693023,2023-08-22T00:00:00Z,22,08,2023,Idaho,Castleford,500 Main St,0,0,0,0,0,1,Castleford High School,Twin Falls County
SS,2688931,2023-08-22T00:00:00Z,22,08,2023,Indiana,Indianapolis,2255 Ralston Ave,0,0,0,0,0,1,KIPP Indy Legacy High School,Marion County
SS,2688208,2023-08-22T00:00:00Z,22,08,2023,Ohio,Hamden,38234 OH-93,0,0,0,0,0,1,South Elementary,Vinton County
SS,2689995,2023-08-21T00:00:00Z,21,08,2023,Illinois,Palatine,1111 N Rohlwing Rd,0,0,0,0,0,1,Palatine High School,Cook County
SS,2687211,2023-08-21T00:00:00Z,21,08,2023,Florida,Bradenton,1200 37th Ave E,0,0,0,0,0,1,Southeast High School,Manatee County
SS,2688011,2023-08-21T00:00:00Z,21,08,2023,Florida,Coconut Creek,1400 NW 44th Ave,0,0,0,0,0,1,Coconut Creek High School,Broward County
SS,2686804,2023-08-21T00:00:00Z,21,08,2023,Louisiana,Rayville,193 LA-3048,0,0,0,0,0,0,Rayville High School,Richland Parish
SS,2686718,2023-08-21T00:00:00Z,21,08,2023,South Carolina,Goose Creek,98 Westview Blvd,0,0,0,0,0,2,Westview Primary School,Berkeley County
SS,2687564,2023-08-21T00:00:00Z,21,08,2023,Arkansas,Fayetteville,994 MLK Jr Blvd,0,0,0,0,0,0,Fayetteville High School,Washington County
SS,2691160,2023-08-19T00:00:00Z,19,08,2023,South Carolina,Orangeburg,300 College Ave,0,0,0,0,0,1,South Carolina State University,Orangeburg County
SS,2691152,2023-08-19T00:00:00Z,19,08,2023,South Carolina,Orangeburg,300 College Ave,0,0,0,0,0,1,South Carolina State University,Orangeburg County
SS,2691157,2023-08-19T00:00:00Z,19,08,2023,South Carolina,Orangeburg,300 College Ave,0,0,0,0,0,1,South Carolina State University,Orangeburg County
SS,2691148,2023-08-19T00:00:00Z,19,08,2023,South Carolina,Orangeburg,Geathers St,0,0,0,0,0,1,South Carolina State University,Orangeburg County
SS,2718220,2023-08-18T00:00:00Z,18,08,2023,Georgia,Columbus,4150 Cusseta Rd,0,0,0,0,0,1,Odis Spencer Stadium,Muscogee County
SS,2687314,2023-08-18T00:00:00Z,18,08,2023,Indiana,Indianapolis,1500 E Michigan St,0,0,0,0,0,1,Arsenal Technical High School,Marion County
SS,2684781,2023-08-18T00:00:00Z,18,08,2023,Ohio,Canal Winchester,300 Washington St,0,0,0,0,0,3,Canal Winchester High School,Franklin County
SS,2685423,2023-08-18T00:00:00Z,18,08,2023,Tennessee,Nashville,1800 Stratford Ave,0,0,0,0,0,1,Stratford High School,Davidson County
SS,2684319,2023-08-18T00:00:00Z,18,08,2023,Georgia,Columbus,38 Clearview Cir,1,0,1,1,0,0,LeNoir Hall Annex,Muscogee County
SS,2685344,2023-08-18T00:00:00Z,18,08,2023,Georgia,Jonesboro,1055 Battle Creek Rd,0,1,1,0,0,0,Tara Stadium,Clayton County
SS,2691234,2023-08-18T00:00:00Z,18,08,2023,California,Simi Valley,1402 Royal Ave,0,0,0,0,0,1,Royal High School,Ventura County
SS,2684343,2023-08-18T00:00:00Z,18,08,2023,South Carolina,Cheraw,1010 W Greene St,0,0,0,0,0,1,Long Middle School,Chesterfield County
SS,2685465,2023-08-18T00:00:00Z,18,08,2023,Florida,Jacksonville,590 Duval Station Rd,0,0,0,0,1,0,First Coast High School,Duval County
SS,2686726,2023-08-18T00:00:00Z,18,08,2023,South Carolina,Summerville,850 S Magnolia St,0,0,0,0,0,1,John McKissick Field at Memorial Stadium,Dorchester County
SS,2685802,2023-08-18T00:00:00Z,18,08,2023,California,Rancho Cucamonga,13500 Victoria St,0,1,1,0,0,0,Etiwanda High School,San Bernardino County
SS,2684001,2023-08-17T00:00:00Z,17,08,2023,Texas,Midland,906 W Illinois Ave,0,0,0,0,0,1,Midland High School,Midland County
SS,2702845,2023-08-17T00:00:00Z,17,08,2023,North Carolina,Statesville,213 Warrior Dr,0,0,0,0,0,1,West Iredell High School,Iredell County
SS,2683400,2023-08-17T00:00:00Z,17,08,2023,Indiana,Indianapolis,1500 E Michigan St,0,0,0,0,0,1,Arsenal Tech High School,Marion County
SS,2683377,2023-08-17T00:00:00Z,17,08,2023,Indiana,Frankfort,1 S Maish Rd,0,0,0,0,0,1,Frankfort High School,Clinton County
SS,2691162,2023-08-17T00:00:00Z,17,08,2023,South Carolina,Roebuck,1050 Cavalier Way,0,0,0,0,0,0,Dorman High School,Spartanburg County
SS,2683959,2023-08-16T00:00:00Z,16,08,2023,Texas,Humble,13300 Will Clayton Pkwy,0,0,0,0,0,2,Atascocita High School,Harris County
SS,2682761,2023-08-16T00:00:00Z,16,08,2023,Texas,Rosharon,801 Caldwell Ranch Blvd,0,0,0,0,0,1,Crawford High School,Brazoria County
SS,2683979,2023-08-16T00:00:00Z,16,08,2023,Texas,Sugar Land,550 Dulles Ave,0,0,0,0,0,1,Dulles High School,Fort Bend County
SS,2682566,2023-08-16T00:00:00Z,16,08,2023,Georgia,Augusta,1701 15th St,0,1,1,0,0,1,T. W. Josey High School,Richmond County
SS,2682459,2023-08-16T00:00:00Z,16,08,2023,Texas,Terrell,Trailview Dr and Town North Dr,1,0,1,0,0,1,,Kaufman County
SS,2686744,2023-08-16T00:00:00Z,16,08,2023,Arkansas,Fort Smith,2301 N B St,0,0,0,0,0,1,Northside High School,Sebastian County
SS,2681942,2023-08-15T00:00:00Z,15,08,2023,Pennsylvania,Philadelphia,700 block of S 42nd St,0,1,1,0,0,0,Saint Joseph's University,Philadelphia County
SS,2682023,2023-08-15T00:00:00Z,15,08,2023,Texas,San Antonio,1200 block of Enrique Barrera Pkwy,0,0,0,0,0,0,,Bexar County
SS,2683386,2023-08-15T00:00:00Z,15,08,2023,Indiana,Indianapolis,9500 E 16th St,0,0,0,0,0,1,Warren Central High School,Marion County
SS,2684205,2023-08-15T00:00:00Z,15,08,2023,Illinois,Paris,437 W Washington St,0,0,0,0,0,3,Carolyn Wenz Elementary School,Edgar County
SS,2696985,2023-08-14T00:00:00Z,14,08,2023,Kentucky,Waynesburg,75 Tick Ridge Rd,0,0,0,0,0,1,Highland Elementary School,Lincoln County
SS,2680971,2023-08-14T00:00:00Z,14,08,2023,Tennessee,Nashville,110 Gallatin Ave,0,0,0,0,0,1,East High School,Davidson County
SS,2681239,2023-08-11T00:00:00Z,11,08,2023,North Carolina,Greensboro,1200 Lincoln St,0,0,0,0,0,2,James B. Dudley High School,Guilford County
SS,2678199,2023-08-10T00:00:00Z,10,08,2023,Tennessee,Cordova,1800 Berryhill Rd,0,0,0,0,0,4,Cordova High School,Shelby County
SS,2677668,2023-08-10T00:00:00Z,10,08,2023,Indiana,Indianapolis,1801 E 86th St,0,0,0,0,0,1,North Central High School,Marion County
SS,2699341,2023-08-10T00:00:00Z,10,08,2023,North Carolina,Statesville,213 Warrior Dr,0,0,0,0,0,0,West Iredell High School,Iredell County
SS,2677159,2023-08-10T00:00:00Z,10,08,2023,Arizona,Phoenix,3921 W Baseline Rd,0,0,0,0,0,1,Cesar Chavez High School,Maricopa County
SS,2676410,2023-08-09T00:00:00Z,09,08,2023,Indiana,Whiteland (New Whiteland),900 Sawmill Rd,0,0,0,0,0,1,Break-O-Day Elementary School,Johnson County
SS,2676437,2023-08-09T00:00:00Z,09,08,2023,Indiana,Lawrenceburg,100 Tiger Blvd,0,0,0,0,0,1,Lawrenceburg High School,Dearborn County
SS,2674943,2023-08-07T00:00:00Z,07,08,2023,Texas,Mesquite,3300 E Cartwright Rd,0,0,0,0,0,1,John Horn High School,Dallas County
SS,2674588,2023-08-05T00:00:00Z,05,08,2023,Illinois,Evanston,2424 Lake St,0,0,0,0,0,0,Dr. Martin Luther King Jr. Literary and Fine Arts School,Cook County
SS,2673722,2023-08-04T00:00:00Z,04,08,2023,Tennessee,Memphis,415 State St,0,0,0,0,0,0,University of Memphis,Shelby County
SS,2674128,2023-08-04T00:00:00Z,04,08,2023,Maryland,Upper Marlboro,505 Largo Rd,0,0,0,0,0,1,Largo High School,Prince George's County
SS,2672629,2023-08-03T00:00:00Z,03,08,2023,California,Oakley,1050 Neroly Rd,0,0,0,0,0,1,Freedom High School,Contra Costa County
SS,2670782,2023-08-02T00:00:00Z,02,08,2023,Georgia,Covington,11649 Bypass Rd,0,0,0,0,0,0,Middle Ridge Elementary School,Newton County
SS,2670404,2023-07-31T00:00:00Z,31,07,2023,Indiana,Indianapolis,1500 E Michigan St,0,0,0,0,0,1,Arsenal Technical High School,Marion County
SS,2668383,2023-07-31T00:00:00Z,31,07,2023,Tennessee,Memphis,390 S White Station Rd,0,0,0,0,1,0,Margolin Hebrew Academy,Shelby County
SS,2667666,2023-07-27T00:00:00Z,27,07,2023,New York,Mount Vernon,100 California Rd,0,0,0,0,0,1,Mount Vernon High School,Westchester County
SS,2663163,2023-07-25T00:00:00Z,25,07,2023,Tennessee,Memphis,778 Parkrose Rd,0,1,1,0,0,0,Freedom Preparatory Academy,Shelby County
SS,2660496,2023-07-22T00:00:00Z,22,07,2023,Georgia,Athens,S Jackson St and Fulton St,0,1,1,0,0,2,University of Georgia - Athens,Athens-Clarke County
SS,2658560,2023-07-19T00:00:00Z,19,07,2023,Nebraska,Lincoln,Salt Creek Roadway and N 14th St,0,0,0,0,0,0,University of Nebraska-Lincoln,Lancaster County
SS,2794359,2023-07-19T00:00:00Z,19,07,2023,California,Huntington Beach,15744 Goldenwest St,0,0,0,0,0,1,Golden West College,Orange County
SS,2656757,2023-07-13T00:00:00Z,13,07,2023,Wisconsin,Milwaukee,8400 W Burleigh St,0,0,0,0,0,1,Milwaukee School of Languages,Milwaukee County
SS,2651532,2023-07-13T00:00:00Z,13,07,2023,District of Columbia,Washington,600 block of Bryant St NW,1,0,1,0,0,1,Howard University Campus,District of Columbia
SS,2653242,2023-07-11T00:00:00Z,11,07,2023,Virginia,Gloucester,6099 T C Walker Rd,0,0,0,0,0,4,Thomas Calhoun Walker Education Center,Gloucester County
SS,2648691,2023-07-10T00:00:00Z,10,07,2023,Maryland,Capitol Heights,200 Cabin Branch Rd,0,0,0,0,0,1,Central High School,Prince George's County
SS,2643757,2023-07-05T00:00:00Z,05,07,2023,District of Columbia,Washington,620 Michigan Ave NE,1,0,1,0,0,1,Catholic University of America,District of Columbia
SS,2645787,2023-07-02T00:00:00Z,02,07,2023,New York,Albany,391 Western Ave,0,0,0,0,0,1,LaSalle School,Albany County
SS,2635020,2023-06-23T00:00:00Z,23,06,2023,New Mexico,Albuquerque,721 Tomasita St NE,0,1,1,0,0,1,Kennedy Middle School,Bernalillo County
SS,2627627,2023-06-16T00:00:00Z,16,06,2023,Massachusetts,Boston,55 Malcolm X Blvd,0,0,0,0,0,1,John D. O'Bryant School of Mathematics and Science,Suffolk County
SS,2627865,2023-06-15T00:00:00Z,15,06,2023,Louisiana,Shreveport,5939 Old Mooringsport Rd,0,0,0,0,0,1,Northwood High School,Caddo Parish
SS,2625692,2023-06-13T00:00:00Z,13,06,2023,Massachusetts,Quincy,875 Hancock St,0,0,0,0,0,0,Central Middle School,Norfolk County
SS,2625367,2023-06-12T00:00:00Z,12,06,2023,New York,Freeport,50 S Brookside Ave,0,0,0,0,0,1,Freeport High School,Nassau County
SS,2621053,2023-06-09T00:00:00Z,09,06,2023,District of Columbia,Washington,3264 Stanton Rd SE,0,1,1,0,0,0,Turner Elementary School,District of Columbia
SS,2620907,2023-06-09T00:00:00Z,09,06,2023,Maryland,Bowie,2112 Church Rd,0,0,0,0,0,1,Non-Traditional Program 9-12 North,Prince George's County
SS,2620379,2023-06-08T00:00:00Z,08,06,2023,Pennsylvania,Uniontown,146 E Fayette St,0,0,0,0,0,0,Uniontown Area High School,Fayette County
SS,2619530,2023-06-07T00:00:00Z,07,06,2023,Texas,San Antonio,7618 E Evans Rd,0,0,0,0,0,2,Veterans Memorial High School,Bexar County
SS,2619238,2023-06-07T00:00:00Z,07,06,2023,Wisconsin,Milwaukee,N 15th St and W Meinecke Ave,0,0,0,0,0,0,,Milwaukee County
SS,2618358,2023-06-06T00:00:00Z,06,06,2023,Virginia,Richmond,6 N Laurel St,2,5,7,0,0,1,Virginia Commonwealth University - Altria Theater,Richmond City
SS,2618525,2023-06-06T00:00:00Z,06,06,2023,Pennsylvania,Philadelphia,4300 Tacony St,0,0,0,0,0,1,First Philadelphia Preparatory Charter School,Philadelphia County
SS,2617497,2023-06-05T00:00:00Z,05,06,2023,Utah,Salt Lake City,2166 S 1700 E,0,0,0,0,0,2,Highland High School,Salt Lake County
SS,2617124,2023-06-05T00:00:00Z,05,06,2023,Michigan,Warren,31300 Ryan Rd,0,0,0,0,0,1,Michigan Collegiate High School,Macomb County
SS,2618343,2023-06-02T00:00:00Z,02,06,2023,Wisconsin,Madison,702 Pflaum Rd,0,0,0,0,0,1,La Follette High School,Dane County
SS,2616067,2023-06-02T00:00:00Z,02,06,2023,California,San Mateo,506 N Delaware St,0,0,0,0,0,2,San Mateo High School,San Mateo County
SS,2614659,2023-06-02T00:00:00Z,02,06,2023,New York,Staten Island,101 Belmont Pl,0,0,0,0,0,1,Ralph R. McKee Career and Technical Education High School,Richmond County
SS,2758087,2023-06-01T00:00:00Z,01,06,2023,Kentucky,Louisville,3807 Klondike Ln,0,0,0,0,0,1,Klondike Elementary School,Jefferson County
SS,2639325,2023-06-01T00:00:00Z,01,06,2023,Michigan,Bridgeport,4691 Bear Cat Blvd,0,0,0,0,0,1,Bridgeport High School,Saginaw County
SS,2614603,2023-05-31T00:00:00Z,31,05,2023,California,Menifee,28100 Calm Horizon Dr,0,0,0,0,0,1,Ethan Chase Middle School,Riverside County
SS,2613532,2023-05-31T00:00:00Z,31,05,2023,Virginia,Richmond,6901 Messer Rd,0,0,0,0,0,1,John Rolfe Middle School,Richmond City
SS,2617161,2023-05-31T00:00:00Z,31,05,2023,Michigan,Harper Woods,20225 Beaconsfield St,0,0,0,0,0,1,Harper Woods High School,Wayne County
SS,2613950,2023-05-31T00:00:00Z,31,05,2023,Indiana,Columbia City,1692 IN-9,0,0,0,0,0,0,Indian Springs Middle School,Whitley County
SS,2608980,2023-05-26T00:00:00Z,26,05,2023,Texas,San Antonio,14800 Judson Rd,0,0,0,0,0,1,Wood Middle School,Bexar County
SS,2609942,2023-05-26T00:00:00Z,26,05,2023,California,Moreno Valley,17750 Lasselle St,0,0,0,0,0,1,Rancho Verde High School,Riverside County
SS,2608891,2023-05-26T00:00:00Z,26,05,2023,Texas,Houston,16713 Ella Blvd,0,0,0,0,0,2,Westfield High School,Harris County
SS,2608570,2023-05-25T00:00:00Z,25,05,2023,Indiana,Indianapolis,3010 N White River Pkwy E Dr,0,0,0,0,0,1,Herron-Riverside High School,Marion County
SS,2608159,2023-05-25T00:00:00Z,25,05,2023,Arizona,Tucson,1346 N Stone Ave,0,0,0,0,0,1,Pima Partnership Academy,Pima County
SS,2608256,2023-05-25T00:00:00Z,25,05,2023,Hawaii,Kapolei,91-5335 Kapolei Pkwy,0,0,0,0,0,1,Kapolei Middle School,Honolulu County
SS,2609086,2023-05-24T00:00:00Z,24,05,2023,Texas,Dallas,100 S Glasgow Dr,0,0,0,0,0,1,Woodrow Wilson High School,Dallas County
SS,2606670,2023-05-24T00:00:00Z,24,05,2023,North Carolina,Greenville,600 W Arlington Blvd,0,1,1,0,0,3,J. H. Rose High School,Pitt County
SS,2607974,2023-05-24T00:00:00Z,24,05,2023,Utah,American Fork,20 W 1120 N,0,0,0,0,0,1,American Fork Junior High School,Utah County
SS,2606987,2023-05-24T00:00:00Z,24,05,2023,California,Santa Maria,675 Panther Dr,0,0,0,0,0,1,Pioneer Valley High School,Santa Barbara County
SS,2606723,2023-05-24T00:00:00Z,24,05,2023,Pennsylvania,Pittsburgh,2323 Brighton Rd,1,0,1,0,0,1,Oliver Citywide Academy,Allegheny County
SS,2606261,2023-05-23T00:00:00Z,23,05,2023,Kentucky,Louisville,6300 Terry Rd,0,0,0,0,0,1,Conway Middle School,Jefferson County
SS,2608839,2023-05-23T00:00:00Z,23,05,2023,Texas,Houston,15150 Wallisville Rd,0,0,0,0,0,1,James B Harvard Elementary School,Harris County
SS,2605505,2023-05-22T00:00:00Z,22,05,2023,Ohio,Columbus,1500 E Broad St,0,0,0,0,0,2,East High School,Franklin County
SS,2608988,2023-05-22T00:00:00Z,22,05,2023,Missouri,Kansas City,3100 NE 46th St,0,0,0,0,0,0,Golden Oaks Elementary School,Jackson County
SS,2606091,2023-05-22T00:00:00Z,22,05,2023,Michigan,Ypsilanti,Concord Dr and Bedford Dr,0,0,0,0,0,2,,Washtenaw County
SS,2605863,2023-05-22T00:00:00Z,22,05,2023,Utah,Salt Lake City (Kearns),5525 Cougar Ln,0,0,0,0,0,0,Kearns High School,County not found
SS,2606557,2023-05-22T00:00:00Z,22,05,2023,California,San Diego,3950 Byrd St,0,0,0,0,0,0,Myrtle S Finney Elementary School,San Diego County
SS,2605406,2023-05-22T00:00:00Z,22,05,2023,Massachusetts,Danvers,72 Spring St,0,0,0,0,0,0,St. John's Preparatory School,Essex County
SS,2605147,2023-05-19T00:00:00Z,19,05,2023,Louisiana,Garyville,240 LA-54,0,0,0,0,0,3,Garyville/Mt. Airy Math and Science Magnet School,St. John the Baptist Parish
SS,2602735,2023-05-19T00:00:00Z,19,05,2023,Virginia,Fredericksburg,6320 Harrison Rd,0,0,0,0,0,1,Chancellor Middle School,County not found
SS,2603051,2023-05-19T00:00:00Z,19,05,2023,Alabama,Harvest,2616 Jeff Rd NW,0,0,0,0,0,0,Sparkman High School,Madison County
SS,2602748,2023-05-19T00:00:00Z,19,05,2023,Arizona,Phoenix,3535 N 27th Ave,0,0,0,0,0,1,Bostrom High School,Maricopa County
SS,2602920,2023-05-18T00:00:00Z,18,05,2023,Florida,St Petersburg,850 34th St S,0,0,0,0,0,2,Gibbs High School,Pinellas County
SS,2608157,2023-05-18T00:00:00Z,18,05,2023,New York,Clarence,5150 Old Goodrich Rd,0,0,0,0,0,0,Ledgeview Elementary School,Erie County
